"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","%D","ADP","FGM","FGA","3PTM","FTM","FTA","PTS","REB","AST","ST","BLK","TO","3D","2D"
"*031lv*","Kentavious Caldwell-Pope","DEN","PG,SG,G,Flx","125","CCC","31","","1791","23.57","-","-","3.6","7.7","1.6","1.3","1.5","10.1","2.4","2.4","1.3","0.6","1.0","0.0","0"
"*03e74*","Spencer Dinwiddie","BKN/LAL","PG,SG,G,Flx","126","HBC","31","IND 145<br/>@LAL 150 F","1775","23.36","-","-","3.3","8.4","1.6","2.2","2.8","10.5","2.7","4.7","0.7","0.3","1.2","0.0","4"
"*05qt1*","Payton Pritchard","BOS","PG,SG,G,Flx","127","maxpat01","26","","1774","21.63","-","-","3.6","7.7","1.8","0.6","0.7","9.6","3.2","3.4","0.5","0.1","0.7","0.0","3"
"*02nf9*","Andre Drummond","CHI","C,Flx","128","HBC","30","","1768","22.38","-","-","3.4","6.1","0.0","1.6","2.8","8.4","9.0","0.5","0.9","0.6","1.0","0.0","18"
"*05uip*","Corey Kispert","WAS","SG,G,SF,F,Flx","129","Orcas","25","","1760","22","-","-","4.8","9.9","2.3","1.4","2.0","13.4","2.8","1.9","0.5","0.2","1.2","0.0","1"
"*005kc*","Russell Westbrook","LAC","PG,G,Flx","130","BBB","35","PHI 121<br/>@LAC 107 F","1759","25.87","-","-","4.4","9.8","0.6","1.6","2.4","11.1","5.0","4.5","1.1","0.3","2.1","0.0","8"
"*02ng3*","Khris Middleton","MIL","SF,F,Flx","131","Jmarr237","32","OKC 93<br/>@MIL 118 F","1757","31.95","-","-","5.8","11.7","1.7","1.8","2.2","15.1","4.7","5.3","0.9","0.3","2.3","0.0","5"
"*06cbx*","Jaime Jaquez","MIA","SG,G,SF,F,Flx","132","GBRAYERS","23","CLE 84<br/>@MIA 121 F","1751","23.35","-","-","4.5","9.3","0.9","1.9","2.3","11.9","3.8","2.6","1.0","0.3","1.5","0.0","1"
"*0527l*","Luguentz Dort","OKC","SG,G,SF,F,Flx","133","BIGFOOTS","25","OKC 93<br/>@MIL 118 F","1746","22.1","-","-","3.6","8.3","2.0","1.6","2.0","10.9","3.6","1.4","0.9","0.6","0.9","0.0","0"
"*05qt3*","Desmond Bane","MEM","SG,G,SF,F,Flx","134","maxpat01","25","","1744","41.52","-","-","8.6","18.5","3.3","3.3","3.8","23.7","4.4","5.5","1.0","0.5","2.7","0.0","3"
"*000zv*","Al Horford","BOS","PF,F,C,Flx","135","BBB","37","","1734","26.68","-","-","3.3","6.4","1.7","0.4","0.5","8.6","6.4","2.6","0.6","1.0","0.7","0.0","3"
"*04jwd*","Royce O'Neale","BKN/PHO","SG,G,SF,F,Flx","136","BBB","30","","1731","21.91","-","-","2.7","6.8","2.0","0.3","0.4","7.7","4.8","2.8","0.7","0.6","0.9","0.0","4"
"*02nfz*","Draymond Green","GS","PF,F,C,Flx","137","STARKS","34","GS 110<br/>@MIN 114 F","1727","31.4","-","-","3.4","6.8","0.9","1.0","1.3","8.6","7.2","6.0","1.0","0.9","2.5","0.0","10"
"*0017e*","Chris Paul","GS","PG,G,Flx","138","STARKS","39","GS 110<br/>@MIN 114 F","1720","29.66","-","-","3.6","8.1","1.3","0.7","0.9","9.2","3.9","6.8","1.2","0.1","1.3","0.0","5"
"*031mb*","Tim Hardaway","DAL","SG,G,SF,F,Flx","139","BBB","32","","1719","21.76","-","-","5.0","12.4","2.7","1.8","2.1","14.4","3.2","1.8","0.5","0.1","0.9","0.0","0"
"*042ne*","Malik Beasley","MIL","SG,G,Flx","140","BIGFOOTS","27","OKC 93<br/>@MIL 118 F","1693","21.43","-","-","4.1","9.1","2.8","0.3","0.4","11.3","3.7","1.4","0.7","0.1","0.7","0.0","1"
"*04qse*","Gary Trent","TOR","SG,G,Flx","141","Jmarr237","25","","1691","23.82","-","-","5.1","11.9","2.5","1.0","1.4","13.7","2.6","1.7","1.1","0.2","0.7","0.0","1"
"*05uir*","Trey Murphy","NO","SF,PF,F,Flx","142","$?$","23","NO 114<br/>@DET 101 F","1690","29.65","-","-","4.8","10.9","3.0","2.2","2.6","14.8","4.9","2.2","0.9","0.5","0.6","0.0","1"
"*05qtd*","Nick Richards","CHA","C,Flx","143","SERP","26","","1688","25.19","-","-","3.9","5.6","0.0","2.0","2.7","9.7","8.0","0.8","0.4","1.1","1.1","0.0","19"
"*03aq2*","Jerami Grant","POR","SF,PF,F,Flx","144","HBC","30","","1683","31.17","-","-","7.1","15.7","2.1","4.7","5.8","21.0","3.5","2.8","0.8","0.6","2.1","0.0","1"
"*051op*","Rui Hachimura","LAL","SF,PF,F,Flx","145","HBC","26","IND 145<br/>@LAL 150 F","1673","24.6","-","-","5.3","9.9","1.4","1.5","2.0","13.6","4.3","1.2","0.6","0.4","0.7","0.0","4"
"*03aq3*","Kyle Anderson","MIN","SF,PF,F,Flx","146","STARKS","30","GS 110<br/>@MIN 114 F","1667","21.1","-","-","2.5","5.5","0.1","1.2","1.7","6.4","3.5","4.2","0.9","0.6","1.2","0.0","0"
"*02nf7*","Harrison Barnes","SAC","SF,PF,F,Flx","147","maxpat01","31","","1667","20.33","-","-","4.2","8.9","1.8","1.9","2.4","12.2","3.0","1.2","0.7","0.1","0.7","0.0","0"
"*03r7z*","Norman Powell","LAC","PG,SG,G,SF,F,Flx","148","BBB","30","PHI 121<br/>@LAC 107 F","1657","21.8","-","-","4.9","10.1","2.2","1.9","2.3","13.9","2.6","1.1","0.6","0.3","0.9","0.0","0"
"*042n6*","Jakob Poeltl","TOR","C,Flx","149","GBRAYERS","28","","1638","32.76","-","-","5.0","7.6","0.0","1.2","2.1","11.1","8.6","2.5","0.7","1.5","1.5","0.0","20"
"*02ym0*","Andrew Wiggins","GS","SF,PF,F,Flx","150","SDP","29","GS 110<br/>@MIN 114 F","1632","22.99","-","-","5.0","11.0","1.3","2.0","2.7","13.2","4.5","1.7","0.6","0.6","1.2","0.0","3"
"*06ca8*","Amen Thompson","HOU","SG,G,SF,F,Flx","151","$?$","21","","1631","26.31","-","-","3.9","7.2","0.1","1.7","2.5","9.5","6.6","2.6","1.3","0.6","1.5","0.0","13"
"*04ewc*","Zach Collins","SA","PF,F,C,Flx","152","SDP","26","","1622","23.51","-","-","4.3","8.9","0.8","1.8","2.3","11.2","5.4","2.8","0.5","0.8","1.9","0.0","3"
"*051p2*","Grant Williams","DAL/CHA","PF,F,C,Flx","153","maxpat01","25","","1607","21.14","-","-","3.6","8.0","1.7","1.4","1.8","10.3","4.2","2.3","0.6","0.5","1.4","0.0","2"
"*04qs1*","Anfernee Simons","POR","PG,SG,G,Flx","154","BIGFOOTS","24","","1606","34.91","-","-","7.8","18.2","3.4","3.5","3.9","22.6","3.6","5.5","0.5","0.1","2.7","0.0","3"
"*027p9*","Reggie Jackson","DEN","PG,G,Flx","155","maxpat01","34","","1603","19.55","-","-","4.0","9.2","1.2","1.0","1.2","10.2","1.9","3.8","0.5","0.2","1.3","0.0","2"
"*04s00*","Duncan Robinson","MIA","SG,G,SF,F,Flx","156","SDP","30","CLE 84<br/>@MIA 121 F","1600","23.53","-","-","4.5","9.9","2.8","1.2","1.3","12.9","2.5","2.8","0.7","0.2","1.4","0.0","0"
"*06cby*","Keyonte George","UTA","PG,SG,G,Flx","157","maxpat01","20","","1583","21.11","-","-","4.3","10.9","2.0","2.5","3.0","13.0","2.8","4.4","0.5","0.1","2.5","0.0","1"
"*05qt0*","Saddiq Bey","ATL","SF,PF,F,Flx","158","CCC","25","","1577","25.03","-","-","4.6","11.1","1.8","2.7","3.2","13.7","6.5","1.5","0.8","0.2","0.9","0.0","8"
"*04qs2*","Moritz Wagner","ORL","C,Flx","159","BIGFOOTS","27","","1572","19.65","-","-","4.2","6.9","0.5","2.1","2.5","10.8","4.3","1.2","0.5","0.3","1.2","0.0","3"
"*051ox*","Nickeil Alexander-Walker","MIN","SG,G,SF,F,Flx","160","maxpat01","25","GS 110<br/>@MIN 114 F","1554","18.95","-","-","2.9","6.6","1.6","0.6","0.8","8.0","2.0","2.5","0.8","0.5","0.9","0.0","0"
"*05uj4*","Santi Aldama","MEM","PF,F,C,Flx","161","Jmarr237","23","","1541","25.26","-","-","4.0","9.3","1.7","0.9","1.4","10.7","5.8","2.3","0.7","0.9","1.1","0.0","5"
"*05qtm*","Precious Achiuwa","TOR/NY","PF,F,C,Flx","162","maxpat01","24","","1538","20.78","-","-","3.2","6.3","0.4","0.9","1.5","7.6","6.6","1.3","0.6","0.9","1.1","0.0","9"
"*04qsj*","Bruce Brown","IND/TOR","PG,SG,G,SF,F,Flx","163","GBRAYERS","27","","1532","22.87","-","-","4.1","8.7","0.8","1.7","2.1","10.8","4.2","2.9","0.9","0.3","1.3","0.0","2"
"*04ex8*","Dillon Brooks","HOU","SG,G,SF,F,Flx","164","$?$","28","","1523","21.15","-","-","4.6","10.7","1.8","1.7","2.0","12.7","3.4","1.7","0.9","0.1","1.2","0.0","1"
"*06ccf*","Ausar Thompson","DET","SF,F,Flx","165","SERP","21","NO 114<br/>@DET 101 F","1499","23.79","-","-","3.7","7.6","0.3","1.1","1.9","8.8","6.4","1.9","1.1","0.9","1.3","0.0","2"
"*03byk*","Jordan Clarkson","UTA","SG,G,SF,F,Flx","166","HBC","31","","1496","27.2","-","-","6.1","14.8","1.7","3.2","3.7","17.1","3.4","5.0","0.6","0.1","2.7","0.0","6"
"*051or*","Cameron Johnson","BKN","SF,PF,F,Flx","167","CCC","28","","1495","25.78","-","-","4.8","10.7","2.4","1.5","1.9","13.4","4.3","2.4","0.8","0.3","1.0","0.0","1"
"*05uug*","Sam Hauser","BOS","SF,PF,F,Flx","168","BIGFOOTS","26","","1483","18.77","-","-","3.2","7.1","2.5","0.2","0.2","9.0","3.5","1.0","0.5","0.3","0.4","0.0","0"
"*05qu0*","Jaden McDaniels","MIN","SF,PF,F,Flx","169","maxpat01","23","GS 110<br/>@MIN 114 F","1479","20.54","-","-","4.3","8.7","1.2","0.8","1.1","10.5","3.1","1.4","0.9","0.6","1.2","0.0","0"
"*04ewn*","OG Anunoby","TOR/NY","SG,G,SF,F,Flx","170","SDP","26","","1472","29.44","-","-","5.6","11.5","2.0","1.3","1.8","14.7","4.2","2.1","1.4","0.7","1.6","0.0","0"
"*06ccv*","Trayce Jackson-Davis","GS","PF,F,C,Flx","171","Orcas","24","GS 110<br/>@MIN 114 F","1455","21.4","-","-","3.4","4.9","0.0","1.1","1.9","7.9","5.0","1.2","0.4","1.1","0.7","0.0","6"
"*06cc8*","Dereck Lively","DAL","C,Flx","172","BIGFOOTS","20","","1455","26.45","-","-","4.0","5.4","0.0","0.7","1.5","8.8","6.9","1.1","0.7","1.4","0.9","0.0","8"
"*005kf*","Eric Gordon","PHO","SG,G,SF,F,Flx","173","maxpat01","35","","1454","21.38","-","-","4.0","9.1","2.2","0.8","0.9","11.0","1.8","2.0","1.0","0.4","1.1","0.0","0"
"*051ot*","Tyler Herro","MIA","PG,SG,G,Flx","174","STARKS","24","CLE 84<br/>@MIA 121 F","1452","34.57","-","-","7.7","17.5","3.1","2.3","2.6","20.8","5.3","4.5","0.7","0.1","2.2","0.0","2"
"*0621u*","Andrew Nembhard","IND","PG,SG,G,Flx","175","BBB","24","IND 145<br/>@LAL 150 F","1451","21.34","-","-","3.8","7.7","0.9","0.7","0.8","9.2","2.1","4.1","0.9","0.1","1.5","0.0","1"
"*042n8*","Taurean Prince","LAL","SG,G,SF,PF,F,Flx","176","maxpat01","30","IND 145<br/>@LAL 150 F","1448","18.56","-","-","3.2","7.3","1.8","0.6","0.9","8.9","2.9","1.5","0.7","0.4","0.9","0.0","0"
"*06cdn*","Scoot Henderson","POR","PG,G,Flx","177","BIGFOOTS","20","","1437","23.18","-","-","5.0","12.9","1.4","2.7","3.3","14.0","3.1","5.4","0.8","0.2","3.4","0.0","8"
"*05qtt*","Onyeka Okongwu","ATL","C,Flx","178","CCC","23","","1435","26.09","-","-","4.1","6.6","0.4","1.7","2.1","10.2","6.8","1.3","0.5","1.1","0.8","0.0","8"
"*06cac*","Cason Wallace","OKC","PG,SG,G,SF,F,Flx","179","HBC","20","OKC 93<br/>@MIL 118 F","1432","17.46","-","-","2.6","5.4","1.2","0.4","0.5","6.8","2.3","1.5","0.9","0.5","0.5","0.0","0"
"*04qrw*","Kevin Huerter","SAC","SG,G,SF,F,Flx","180","HBC","25","","1429","22.33","-","-","3.9","8.8","1.9","0.6","0.7","10.2","3.5","2.6","0.7","0.4","0.8","0.0","2"
"*05qsk*","Isaac Okoro","CLE","SG,G,SF,F,Flx","181","maxpat01","23","CLE 84<br/>@MIA 121 F","1403","20.33","-","-","3.4","7.0","1.2","1.3","2.0","9.4","3.0","1.9","0.8","0.5","0.8","0.0","0"
"*043ib*","Dorian Finney-Smith","BKN","SF,PF,F,C,Flx","182","SDP","31","","1392","20.47","-","-","3.2","7.5","1.7","0.5","0.7","8.5","4.7","1.6","0.8","0.6","0.9","0.0","0"
"*0622k*","Jabari Walker","POR","SF,PF,F,Flx","183","GBRAYERS","21","","1392","19.33","-","-","3.3","7.1","0.6","1.8","2.4","8.9","7.1","1.0","0.6","0.3","0.9","0.0","11"
"*051ok*","De'Andre Hunter","ATL","SF,PF,F,Flx","184","SDP","26","","1383","24.26","-","-","5.3","11.6","2.1","2.9","3.4","15.6","3.9","1.5","0.7","0.3","1.5","0.0","3"
"*0015b*","Kyle Lowry","MIA/CHA/PHI","PG,G,Flx","185","GBRAYERS","38","PHI 121<br/>@LAC 107 F","1378","22.97","-","-","2.7","6.3","1.6","1.1","1.3","8.1","3.2","4.2","1.0","0.3","1.4","0.0","3"
"*048zt*","Derrick Jones","DAL","SF,PF,F,Flx","186","SDP","27","","1373","18.07","-","-","3.1","6.5","1.1","1.3","1.8","8.6","3.3","1.0","0.7","0.7","0.9","0.0","2"
"*042o9*","Georges Niang","CLE","PF,F,Flx","187","CCC","30","CLE 84<br/>@MIA 121 F","1366","16.66","-","-","3.5","7.7","1.8","0.6","0.7","9.4","3.4","1.2","0.4","0.2","0.9","0.0","0"
"*051ps*","Terance Mann","LAC","PG,SG,G,SF,F,Flx","188","Orcas","27","PHI 121<br/>@LAC 107 F","1362","18.16","-","-","3.4","6.6","0.9","1.1","1.3","8.8","3.4","1.6","0.6","0.2","0.6","0.0","2"
"*0621k*","Christian Braun","DEN","SG,G,SF,F,Flx","189","BIGFOOTS","23","","1355","16.52","-","-","2.7","5.9","0.8","1.1","1.6","7.3","3.7","1.6","0.5","0.4","0.7","0.0","2"
"*04qrl*","Wendell Carter","ORL","C,Flx","190","$?$","25","","1352","24.58","-","-","4.1","7.7","1.2","1.7","2.4","11.0","6.9","1.7","0.6","0.5","1.2","0.0","9"
"*062pk*","Simone Fontecchio","UTA/DET","SF,PF,F,Flx","191","BIGFOOTS","28","NO 114<br/>@DET 101 F","1350","20.45","-","-","3.8","8.3","2.0","0.8","1.0","10.5","3.7","1.5","0.7","0.3","1.0","0.0","0"
"*0621t*","Peyton Watson","DEN","SF,F,Flx","192","GBRAYERS","21","","1345","16.81","-","-","2.6","5.6","0.6","0.9","1.3","6.7","3.2","1.1","0.5","1.1","0.7","0.0","0"
"*055qo*","Caleb Martin","MIA","SG,G,SF,F,Flx","193","BBB","28","CLE 84<br/>@MIA 121 F","1343","20.98","-","-","3.8","8.7","1.3","1.2","1.5","10.0","4.4","2.2","0.7","0.5","1.2","0.0","2"
"*0622a*","Vince Williams","MEM","PG,SG,G,SF,F,Flx","194","SERP","23","","1319","25.37","-","-","3.3","7.3","1.5","2.0","2.5","10.0","5.6","3.4","0.9","0.7","1.8","0.0","3"
"*05qty*","Jalen Smith","IND","PF,F,C,Flx","195","HBC","24","IND 145<br/>@LAL 150 F","1308","21.44","-","-","3.8","6.5","1.0","1.2","1.7","9.9","5.5","1.0","0.3","0.6","0.7","0.0","5"
"*06215*","Bennedict Mathurin","IND","SG,G,SF,F,Flx","196","STARKS","21","IND 145<br/>@LAL 150 F","1305","22.12","-","-","5.0","11.2","1.4","3.1","3.8","14.5","4.0","2.0","0.6","0.2","1.6","0.0","3"
"*042n2*","Kris Dunn","UTA","PG,SG,G,Flx","197","SDP","30","","1294","19.61","-","-","2.2","4.7","0.6","0.3","0.5","5.4","2.9","3.8","1.0","0.4","1.2","0.0","1"
"*05qsp*","Isaiah Joe","OKC","PG,SG,G,Flx","198","Orcas","24","OKC 93<br/>@MIL 118 F","1291","16.55","-","-","2.8","6.2","1.9","0.6","0.7","8.2","2.3","1.3","0.6","0.3","0.6","0.0","0"
"*01ens*","Patrick Beverley","PHI/MIL","PG,G,Flx","199","CCC","35","OKC 93<br/>@MIL 118 F","1266","17.34","-","-","2.2","5.2","0.8","1.0","1.2","6.2","3.3","2.9","0.6","0.4","0.9","0.0","2"
"*06cd4*","Toumani Camara","POR","PF,F,Flx","200","BIGFOOTS","24","","1266","18.09","-","-","2.8","6.3","0.8","1.1","1.4","7.5","4.9","1.2","0.9","0.5","1.2","0.0","2"
"*051p0*","Matisse Thybulle","POR","SG,G,SF,F,Flx","201","GBRAYERS","27","","1246","19.17","-","-","1.9","4.9","1.2","0.3","0.4","5.4","2.1","1.4","1.7","0.8","0.6","0.0","0"
"*06ccg*","Marcus Sasser","DET","PG,G,Flx","202","Jmarr237","23","NO 114<br/>@DET 101 F","1237","17.42","-","-","3.1","7.2","1.3","0.8","0.9","8.3","1.8","3.3","0.6","0.2","1.3","0.0","1"
"*06217*","Dyson Daniels","NO","PG,SG,G,Flx","203","SERP","21","NO 114<br/>@DET 101 F","1232","20.2","-","-","2.3","5.1","0.7","0.6","0.9","5.8","3.9","2.7","1.4","0.4","1.0","0.0","1"
"*06cc1*","Bilal Coulibaly","WAS","SG,G,SF,F,Flx","204","$?$","19","","1225","19.44","-","-","3.0","6.9","1.0","1.5","2.1","8.4","4.1","1.7","0.9","0.8","1.4","0.0","1"
"*042nw*","Malcolm Brogdon","POR","PG,SG,G,Flx","205","STARKS","31","","1218","31.23","-","-","5.6","12.7","2.1","2.4","3.0","15.7","3.8","5.5","0.7","0.2","1.5","0.0","4"
"*03r7e*","Cameron Payne","MIL/PHI","PG,G,Flx","206","BIGFOOTS","29","PHI 121<br/>@LAC 107 F","1217","15.6","-","-","2.7","6.2","1.3","0.7","0.9","7.4","1.5","2.6","0.5","0.1","0.8","0.0","1"
"*06gix*","Duop Reath","POR","C,Flx","207","maxpat01","27","","1208","17.76","-","-","3.4","7.3","1.3","1.0","1.4","9.1","3.7","1.0","0.5","0.6","0.8","0.0","1"
"*027pg*","Bojan Bogdanovic","DET/NY","SF,PF,F,Flx","208","FA","35","","1192","20.91","-","-","5.4","11.9","2.3","2.1","2.6","15.2","2.7","1.7","0.5","0.1","1.8","0.0","1"
"*05ujt*","Aaron Wiggins","OKC","SG,G,SF,F,Flx","209","FA","25","OKC 93<br/>@MIL 118 F","1182","15.15","-","-","2.7","4.8","0.8","0.7","0.9","6.9","2.4","1.1","0.7","0.2","0.7","0.0","0"
"*062dn*","Julian Champagnie","SA","SF,PF,F,Flx","210","GBRAYERS","22","","1172","15.84","-","-","2.2","5.4","1.4","1.0","1.2","6.8","2.8","1.4","0.6","0.6","0.8","0.0","0"
"*049ki*","Marvin Bagley","DET/WAS","PF,F,C,Flx","211","maxpat01","25","","1168","23.36","-","-","4.8","8.2","0.2","1.9","2.5","11.7","6.2","1.1","0.4","0.7","1.2","0.0","10"
"*03ad7*","Kevon Looney","GS","PF,F,C,Flx","212","Orcas","28","GS 110<br/>@MIN 114 F","1167","15.77","-","-","1.9","3.1","0.0","0.8","1.1","4.5","5.7","1.8","0.4","0.4","0.7","0.0","1"
"*03r7l*","Larry Nance","NO","PF,F,C,Flx","213","HBC","31","NO 114<br/>@DET 101 F","1157","18.97","-","-","2.3","4.0","0.4","0.8","1.0","5.7","5.0","1.9","1.0","0.3","0.8","0.0","2"
"*03r7v*","Pat Connaughton","MIL","SG,G,SF,F,Flx","214","maxpat01","31","OKC 93<br/>@MIL 118 F","1150","15.13","-","-","2.0","4.6","1.1","0.6","0.8","5.6","3.1","2.1","0.5","0.3","0.6","0.0","0"
"*04ewb*","Jonathan Isaac","ORL","SF,PF,F,Flx","215","SDP","26","","1136","19.59","-","-","2.5","4.9","0.7","1.0","1.4","6.8","4.5","0.5","0.7","1.2","0.5","0.0","0"
"*03acy*","Dario Saric","GS","PF,F,C,Flx","216","FA","30","GS 110<br/>@MIN 114 F","1132","17.69","-","-","2.8","6.1","1.2","1.2","1.5","8.0","4.4","2.3","0.5","0.2","1.2","0.0","2"
"*005l0*","Nicolas Batum","LAC/PHI","SF,PF,F,C,Flx","217","FA","35","PHI 121<br/>@LAC 107 F","1131","18.85","-","-","1.9","4.3","1.2","0.3","0.3","5.3","4.1","2.1","0.8","0.6","0.7","0.0","0"
"*05uja*","Miles McBride","NY","PG,G,Flx","218","SERP","23","","1116","16.41","-","-","3.0","6.7","1.6","0.6","0.7","8.3","1.5","1.7","0.7","0.1","0.4","0.0","0"
"*05uj3*","Day'Ron Sharpe","BKN","C,Flx","219","SERP","22","","1116","18.3","-","-","2.8","4.8","0.1","1.2","2.0","6.8","6.4","1.4","0.4","0.7","1.1","0.0","6"
"*051oy*","Goga Bitadze","ORL","C,Flx","220","BBB","24","","1108","17.87","-","-","2.0","3.4","0.0","0.9","1.4","5.0","4.6","1.3","0.5","1.2","0.7","0.0","5"
"*0621j*","Malaki Branham","SA","PG,SG,G,SF,F,Flx","221","STARKS","21","","1103","14.71","-","-","3.6","8.4","1.2","0.7","0.8","9.2","2.0","2.1","0.3","0.1","1.2","0.0","0"
"*04jwb*","Luke Kornet","BOS","C,Flx","222","Jmarr237","28","","1102","17.49","-","-","2.3","3.2","0.0","0.8","0.9","5.3","4.1","1.1","0.4","1.0","0.3","0.0","1"
"*049s5*","Dennis Smith","BKN","PG,G,Flx","223","SDP","26","","1102","19.68","-","-","2.6","6.0","0.6","0.8","1.0","6.6","2.9","3.6","1.2","0.2","1.2","0.0","3"
"*005kd*","Kevin Love","MIA","PF,F,C,Flx","224","BIGFOOTS","35","CLE 84<br/>@MIA 121 F","1099","19.98","-","-","2.9","6.5","1.5","1.5","2.0","8.8","6.1","2.1","0.3","0.2","0.9","0.0","6"
"*04xdu*","Drew Eubanks","PHO","C,Flx","225","FA","27","","1090","14.53","-","-","2.0","3.4","0.0","1.0","1.2","5.1","4.3","0.8","0.4","0.8","0.8","0.0","0"
"*05qzh*","Naji Marshall","NO","SG,G,SF,F,Flx","226","CCC","26","NO 114<br/>@DET 101 F","1089","16.5","-","-","2.6","5.6","0.9","1.0","1.3","7.1","3.6","1.9","0.7","0.2","1.0","0.0","0"
"*05qub*","Isaiah Stewart","DET","PF,F,C,Flx","227","BIGFOOTS","22","NO 114<br/>@DET 101 F","1088","23.65","-","-","4.0","8.3","1.5","1.4","1.8","10.9","6.6","1.6","0.4","0.8","1.4","0.0","5"
"*05uiw*","Isaiah Jackson","IND","PF,F,C,Flx","228","SERP","22","IND 145<br/>@LAL 150 F","1079","17.98","-","-","2.7","4.0","0.0","1.3","1.8","6.6","4.1","0.9","0.6","1.1","0.7","0.0","4"
"*06cdh*","GG Jackson","MEM","SF,PF,F,Flx","229","SERP","19","","1078","22.46","-","-","5.0","11.7","2.1","2.4","3.2","14.6","4.1","1.2","0.6","0.5","1.4","0.0","2"
"*051pq*","Talen Horton-Tucker","UTA","PG,SG,G,SF,F,Flx","230","BIGFOOTS","23","","1061","20.8","-","-","3.6","9.1","1.2","1.7","2.1","10.1","2.4","3.5","0.9","0.4","1.3","0.0","1"
"*04yk1*","Haywood Highsmith","MIA","SF,PF,F,Flx","231","FA","27","CLE 84<br/>@MIA 121 F","1059","16.05","-","-","2.3","5.0","1.2","0.3","0.5","6.1","3.2","1.1","0.8","0.5","0.5","0.0","0"
"*05qti*","Josh Green","DAL","SG,G,SF,F,Flx","232","$?$","23","","1055","18.51","-","-","3.1","6.6","1.3","0.7","1.0","8.2","3.2","2.3","0.8","0.2","1.1","0.0","0"
"*01uz7*","Gordon Hayward","CHA/OKC","SG,G,SF,F,Flx","233","FA","34","OKC 93<br/>@MIL 118 F","1054","20.67","-","-","3.7","7.9","0.7","1.7","2.4","9.8","3.5","3.1","0.8","0.3","1.3","0.0","0"
"*03r7m*","Cedi Osman","SA","SF,PF,F,Flx","234","BIGFOOTS","29","","1054","14.64","-","-","2.6","5.3","1.2","0.5","0.7","6.8","2.5","1.7","0.5","0.2","0.7","0.0","0"
"*0621d*","Ochai Agbaji","UTA/TOR","SG,G,Flx","235","GBRAYERS","24","","1039","13.32","-","-","2.3","5.6","0.8","0.5","0.7","5.8","2.8","1.1","0.6","0.6","0.8","0.0","0"
"*05uio*","Moses Moody","GS","SG,G,SF,F,Flx","236","Orcas","21","GS 110<br/>@MIN 114 F","1039","15.74","-","-","2.9","6.4","1.1","1.1","1.4","8.1","3.0","0.9","0.6","0.4","0.7","0.0","0"
"*04qs0*","Aaron Holiday","HOU","PG,G,Flx","237","FA","27","","1037","13.29","-","-","2.4","5.3","1.1","0.7","0.8","6.6","1.6","1.8","0.5","0.1","0.7","0.0","0"
"*027ov*","Alec Burks","DET/NY","SG,G,SF,F,Flx","238","FA","32","","1032","15.64","-","-","3.2","8.6","1.9","2.2","2.5","10.4","2.3","1.3","0.4","0.2","0.7","0.0","0"
"*05293*","John Konchar","MEM","SG,G,SF,F,Flx","239","HBC","28","","1032","18.76","-","-","1.6","3.8","0.7","0.4","0.5","4.3","4.7","2.0","0.9","0.9","0.8","0.0","1"
"*05ux3*","Jordan Goodwin","PHO/BKN/MEM","PG,G,Flx","240","FA","25","","1018","17.86","-","-","2.5","6.7","0.7","0.8","1.0","6.5","4.4","2.7","0.8","0.3","1.0","0.0","4"
"*05qto*","LaMelo Ball","CHA","PG,SG,G,Flx","241","SDP","22","","1017","46.23","-","-","8.3","19.2","3.2","4.1","4.7","23.9","5.1","8.0","1.8","0.2","3.8","0.0","7"
"*05qu1*","James Wiseman","DET","C,Flx","242","SDP","23","NO 114<br/>@DET 101 F","1015","16.11","-","-","3.0","4.8","0.0","1.1","1.6","7.1","5.3","0.9","0.2","0.6","1.0","0.0","7"
"*04qsm*","De'Anthony Melton","PHI","PG,SG,G,Flx","243","Orcas","25","PHI 121<br/>@LAC 107 F","998","26.26","-","-","3.7","9.5","2.0","1.7","2.1","11.1","3.7","3.0","1.6","0.4","1.0","0.0","0"
"*05ujk*","Dalano Banton","BOS/POR","PG,G,SF,F,Flx","244","GBRAYERS","24","","988","18.3","-","-","3.7","9.3","1.1","1.7","2.2","10.3","3.3","2.4","0.6","0.4","1.4","0.0","2"
"*04hoo*","Daniel Theis","IND/LAC","C,Flx","245","HBC","32","PHI 121<br/>@LAC 107 F","981","16.35","-","-","2.6","4.9","0.4","0.6","0.8","6.3","4.1","1.0","0.3","0.8","0.7","0.0","1"
"*05uul*","Jose Alvarado","NO","PG,G,Flx","246","maxpat01","26","NO 114<br/>@DET 101 F","975","17.41","-","-","2.5","6.2","1.4","0.6","0.9","7.1","2.3","2.1","1.1","0.3","0.7","0.0","0"
"*03e7f*","Vasilije Micic","OKC/CHA","PG,G,Flx","247","Jmarr237","30","","973","16.22","-","-","2.6","6.2","0.7","1.0","1.3","7.0","1.5","4.4","0.5","0.1","1.6","0.0","4"
"*04qrv*","Lonnie Walker","BKN","SG,G,SF,F,Flx","248","Orcas","25","","960","16.55","-","-","3.6","8.5","1.8","0.8","1.0","9.7","2.2","1.3","0.6","0.3","0.9","0.0","0"
